MCGS_Time,oxygen concentration: % vol
2020/9/24 0:00,20.5522
2020/9/24 0:05,20.5614
2020/9/24 0:10,20.5706
2020/9/24 0:15,20.5522
2020/9/24 0:20,20.543
2020/9/24 0:25,20.5614
2020/9/24 0:30,20.5706
2020/9/24 0:35,20.5522
2020/9/24 0:40,20.5614
2020/9/24 0:45,20.543
2020/9/24 0:50,20.5522
2020/9/24 0:55,20.5522
2020/9/24 1:00,20.5522
2020/9/24 1:05,20.5522
2020/9/24 1:10,20.5706
2020/9/24 1:15,20.5522
2020/9/24 1:20,20.5706
2020/9/24 1:25,20.5522
2020/9/24 1:30,20.5614
2020/9/24 1:35,20.5614
2020/9/24 1:40,20.5614
2020/9/24 1:45,20.5522
2020/9/24 1:50,20.5614
2020/9/24 1:55,20.543
2020/9/24 2:00,20.543
2020/9/24 2:05,20.5706
2020/9/24 2:10,20.5706
2020/9/24 2:15,20.5614
2020/9/24 2:20,20.5706
2020/9/24 2:25,20.5706
2020/9/24 2:30,20.5614
2020/9/24 2:35,20.5614
2020/9/24 2:40,20.543
2020/9/24 2:45,20.5522
2020/9/24 2:50,20.5614
2020/9/24 2:55,20.5706
2020/9/24 3:00,20.5522
2020/9/24 3:05,20.543
2020/9/24 3:10,20.5706
2020/9/24 3:15,20.5522
2020/9/24 3:20,20.5522
2020/9/24 3:25,20.5614
2020/9/24 3:30,20.5706
2020/9/24 3:35,20.5614
2020/9/24 3:40,20.543
2020/9/24 3:45,20.5706
2020/9/24 3:50,20.5614
2020/9/24 3:55,20.543
2020/9/24 4:00,20.543
2020/9/24 4:05,20.543
2020/9/24 4:10,20.5522
2020/9/24 4:15,20.5706
2020/9/24 4:20,20.5522
2020/9/24 4:25,20.5614
2020/9/24 4:30,20.5522
2020/9/24 4:35,20.5522
2020/9/24 4:40,20.5614
2020/9/24 4:45,20.5706
2020/9/24 4:50,20.5614
2020/9/24 4:55,20.5706
2020/9/24 5:00,20.5706
2020/9/24 5:05,20.543
2020/9/24 5:10,20.5522
2020/9/24 5:15,20.5522
2020/9/24 5:20,20.543
2020/9/24 5:25,20.543
2020/9/24 5:30,20.5706
2020/9/24 5:35,20.5706
2020/9/24 5:40,20.543
2020/9/24 5:45,20.5522
2020/9/24 5:50,20.5706
2020/9/24 5:55,20.5522
2020/9/24 6:00,20.5522
2020/9/24 6:05,20.543
2020/9/24 6:10,20.543
2020/9/24 6:15,20.5706
2020/9/24 6:20,20.5522
2020/9/24 6:25,20.5522
2020/9/24 6:30,20.5522
2020/9/24 6:35,20.5706
2020/9/24 6:40,20.5614
2020/9/24 6:45,20.5706
2020/9/24 6:50,20.5614
2020/9/24 6:55,20.5706
2020/9/24 7:00,20.5522
2020/9/24 7:05,20.5706
2020/9/24 7:10,20.5522
2020/9/24 7:15,20.5522
2020/9/24 7:20,20.5522
2020/9/24 7:25,20.543
2020/9/24 7:30,20.5706
2020/9/24 7:35,20.5522
2020/9/24 7:40,20.5522
2020/9/24 7:45,20.5614
2020/9/24 7:50,20.5522
2020/9/24 7:55,20.5522
2020/9/24 8:00,20.5614
2020/9/24 8:05,20.5522
2020/9/24 8:10,20.5522
2020/9/24 8:15,20.5614
2020/9/24 8:20,20.5522
2020/9/24 8:25,20.5522
2020/9/24 8:30,20.5522
2020/9/24 8:35,20.5614
2020/9/24 8:40,20.543
2020/9/24 8:45,20.5522
2020/9/24 8:50,20.543
2020/9/24 8:55,20.5614
2020/9/24 9:00,20.6627
2020/9/24 9:05,20.6719
2020/9/24 9:10,20.6627
2020/9/24 9:15,20.6535
2020/9/24 9:20,20.6627
2020/9/24 9:25,20.6443
2020/9/24 9:30,20.6535
2020/9/24 9:35,20.6535
2020/9/24 9:40,20.6535
2020/9/24 9:45,20.6535
2020/9/24 9:50,20.6535
2020/9/24 9:55,20.6535
2020/9/24 10:00,20.6535
2020/9/24 10:05,20.6627
2020/9/24 10:10,20.6535
2020/9/24 10:15,20.6535
2020/9/24 10:20,20.6443
2020/9/24 10:25,20.6535
2020/9/24 10:30,20.6535
2020/9/24 10:35,20.6443
2020/9/24 10:40,20.6535
2020/9/24 10:45,20.6627
2020/9/24 10:50,20.6535
2020/9/24 10:55,20.6535
2020/9/24 11:00,20.6535
2020/9/24 11:05,20.764
2020/9/24 11:10,20.764
2020/9/24 11:15,20.764
2020/9/24 11:20,20.7548
2020/9/24 11:25,20.7548
2020/9/24 11:30,20.7548
2020/9/24 11:35,20.764
2020/9/24 11:40,20.764
2020/9/24 11:45,20.764
2020/9/24 11:50,20.7548
2020/9/24 11:55,20.764
2020/9/24 12:00,20.764
2020/9/24 12:05,20.7548
2020/9/24 12:10,20.847
2020/9/24 12:15,20.847
2020/9/24 12:20,20.8377
2020/9/24 12:25,20.847
2020/9/24 12:30,20.847
2020/9/24 12:35,20.847
2020/9/24 12:40,20.847
2020/9/24 12:45,20.8377
2020/9/24 12:50,20.847
2020/9/24 12:55,20.847
2020/9/24 13:00,20.8377
2020/9/24 13:05,20.847
2020/9/24 13:10,20.9483
2020/9/24 13:15,20.9483
2020/9/24 13:20,20.9391
2020/9/24 13:25,20.9391
2020/9/24 13:30,20.9391
2020/9/24 13:35,20.9391
2020/9/24 13:40,20.9483
2020/9/24 13:45,20.9483
2020/9/24 13:50,20.9391
2020/9/24 13:55,20.9391
2020/9/24 14:00,20.9391
2020/9/24 14:05,20.9391
2020/9/24 14:10,20.9483
2020/9/24 14:15,20.9483
2020/9/24 14:20,20.9483
2020/9/24 14:25,20.9391
2020/9/24 14:30,20.9483
2020/9/24 14:35,20.9391
2020/9/24 14:40,20.9391
2020/9/24 14:45,20.9391
2020/9/24 14:50,20.9391
2020/9/24 14:55,20.9391
2020/9/24 15:00,20.9391
2020/9/24 15:05,20.9391
2020/9/24 15:10,20.9483
2020/9/24 15:15,20.9391
2020/9/24 15:20,20.8377
2020/9/24 15:25,20.9299
2020/9/24 15:30,20.9391
2020/9/24 15:35,20.9391
2020/9/24 15:40,20.9483
2020/9/24 15:45,20.9483
2020/9/24 15:50,20.9391
2020/9/24 15:55,20.9391
2020/9/24 16:00,20.9391
2020/9/24 16:05,20.9483
2020/9/24 16:10,20.9391
2020/9/24 16:15,20.9391
2020/9/24 16:20,20.9391
2020/9/24 16:25,20.9391
2020/9/24 16:30,20.9483
2020/9/24 16:35,20.9483
2020/9/24 16:40,20.9483
2020/9/24 16:45,20.9483
2020/9/24 16:50,20.9483
2020/9/24 16:55,20.9391
2020/9/24 17:00,20.847
2020/9/24 17:05,20.8377
2020/9/24 17:10,20.847
2020/9/24 17:15,20.847
2020/9/24 17:20,20.8377
2020/9/24 17:25,20.847
2020/9/24 17:30,20.8377
2020/9/24 17:35,20.847
2020/9/24 17:40,20.847
2020/9/24 17:45,20.7548
2020/9/24 17:50,20.7548
2020/9/24 17:55,20.7456
2020/9/24 18:00,20.7548
2020/9/24 18:05,20.7456
2020/9/24 18:10,20.7548
2020/9/24 18:15,20.7456
2020/9/24 18:20,20.7456
2020/9/24 18:25,20.7548
2020/9/24 18:30,20.7548
2020/9/24 18:35,20.7548
2020/9/24 18:40,20.7548
2020/9/24 18:45,20.7548
2020/9/24 18:50,20.764
2020/9/24 18:55,20.6535
2020/9/24 19:00,20.6443
2020/9/24 19:05,20.6627
2020/9/24 19:10,20.6535
2020/9/24 19:15,20.6535
2020/9/24 19:20,20.6443
2020/9/24 19:25,20.6627
2020/9/24 19:30,20.6627
2020/9/24 19:35,20.6627
2020/9/24 19:40,20.6535
2020/9/24 19:45,20.6443
2020/9/24 19:50,20.6443
2020/9/24 19:55,20.6627
2020/9/24 20:00,20.6627
2020/9/24 20:05,20.6443
2020/9/24 20:10,20.6535
2020/9/24 20:15,20.6443
2020/9/24 20:20,20.6535
2020/9/24 20:25,20.5522
2020/9/24 20:30,20.543
2020/9/24 20:35,20.5522
2020/9/24 20:40,20.543
2020/9/24 20:45,20.5522
2020/9/24 20:50,20.5614
2020/9/24 20:55,20.5522
2020/9/24 21:00,20.5522
2020/9/24 21:05,20.5522
2020/9/24 21:10,20.5522
2020/9/24 21:15,20.543
2020/9/24 21:20,20.5522
2020/9/24 21:25,20.5614
2020/9/24 21:30,20.5522
2020/9/24 21:35,20.5522
2020/9/24 21:40,20.5614
2020/9/24 21:45,20.5522
2020/9/24 21:50,20.5522
2020/9/24 21:55,20.5614
2020/9/24 22:00,20.5522
2020/9/24 22:05,20.5614
2020/9/24 22:10,20.5522
2020/9/24 22:15,20.543
2020/9/24 22:20,20.5614
2020/9/24 22:25,20.5614
2020/9/24 22:30,20.543
2020/9/24 22:35,20.5522
2020/9/24 22:40,20.5614
2020/9/24 22:45,20.543
2020/9/24 22:50,20.5522
2020/9/24 22:55,20.5614
2020/9/24 23:00,20.5522
2020/9/24 23:05,20.5522
2020/9/24 23:10,20.5706
2020/9/24 23:15,20.5522
2020/9/24 23:20,20.5522
2020/9/24 23:25,20.543
2020/9/24 23:30,20.5522
2020/9/24 23:35,20.5522
2020/9/24 23:40,20.5706
2020/9/24 23:45,20.5706
2020/9/24 23:50,20.5706
2020/9/24 23:55,20.5614
2020/9/25 0:00,20.543
2020/9/25 0:05,20.5614
2020/9/25 0:10,20.5522
2020/9/25 0:15,20.5706
2020/9/25 0:20,20.5614
2020/9/25 0:25,20.5706
2020/9/25 0:30,20.5614
2020/9/25 0:35,20.5706
2020/9/25 0:40,20.5614
2020/9/25 0:45,20.5522
2020/9/25 0:50,20.5614
2020/9/25 0:55,20.5706
2020/9/25 1:00,20.5522
2020/9/25 1:05,20.5706
2020/9/25 1:10,20.5522
2020/9/25 1:15,20.5706
2020/9/25 1:20,20.5706
2020/9/25 1:25,20.5614
2020/9/25 1:30,20.4785
2020/9/25 1:35,20.4785
2020/9/25 1:40,20.4785
2020/9/25 1:45,20.4785
2020/9/25 1:50,20.4785
2020/9/25 1:55,20.4785
2020/9/25 2:00,20.46
2020/9/25 2:05,20.46
2020/9/25 2:10,20.4785
2020/9/25 2:15,20.4785
2020/9/25 2:20,20.4693
2020/9/25 2:25,20.46
2020/9/25 2:30,20.46
2020/9/25 2:35,20.46
2020/9/25 2:40,20.46
2020/9/25 2:45,20.4877
2020/9/25 2:50,20.46
2020/9/25 2:55,20.4693
2020/9/25 3:00,20.4508
2020/9/25 3:05,20.4508
2020/9/25 3:10,20.4785
2020/9/25 3:15,20.4693
2020/9/25 3:20,20.4785
2020/9/25 3:25,20.46
2020/9/25 3:30,20.4785
2020/9/25 3:35,20.46
