MCGS_Time,oxygen concentration: % vol
2020/5/13 0:02,20.6535
2020/5/13 0:07,20.6627
2020/5/13 0:12,20.6627
2020/5/13 0:17,20.6627
2020/5/13 0:22,20.6535
2020/5/13 0:27,20.6627
2020/5/13 0:32,20.6627
2020/5/13 0:37,20.6719
2020/5/13 0:42,20.6627
2020/5/13 0:47,20.6627
2020/5/13 0:52,20.6627
2020/5/13 0:57,20.6719
2020/5/13 1:02,20.6719
2020/5/13 1:07,20.6719
2020/5/13 1:12,20.6719
2020/5/13 1:17,20.6627
2020/5/13 1:22,20.6627
2020/5/13 1:27,20.6627
2020/5/13 1:32,20.6719
2020/5/13 1:37,20.5706
2020/5/13 1:42,20.5522
2020/5/13 1:47,20.5614
2020/5/13 1:52,20.5614
2020/5/13 1:57,20.5706
2020/5/13 2:02,20.5706
2020/5/13 2:07,20.5706
2020/5/13 2:12,20.5706
2020/5/13 2:17,20.5706
2020/5/13 2:22,20.5706
2020/5/13 2:27,20.5706
2020/5/13 2:32,20.5614
2020/5/13 2:37,20.5614
2020/5/13 2:42,20.5706
2020/5/13 2:47,20.5706
2020/5/13 2:52,20.5706
2020/5/13 2:57,20.5614
2020/5/13 3:02,20.5706
2020/5/13 3:07,20.5706
2020/5/13 3:12,20.4785
2020/5/13 3:17,20.4785
2020/5/13 3:22,20.4785
2020/5/13 3:27,20.4785
2020/5/13 3:32,20.4877
2020/5/13 3:37,20.4785
2020/5/13 3:42,20.4785
2020/5/13 3:47,20.4877
2020/5/13 3:52,20.4785
2020/5/13 3:57,20.4877
2020/5/13 4:02,20.4785
2020/5/13 4:07,20.4877
2020/5/13 4:12,20.4877
2020/5/13 4:17,20.4785
2020/5/13 4:22,20.4877
2020/5/13 4:27,20.4877
2020/5/13 4:32,20.4877
2020/5/13 4:37,20.4877
2020/5/13 4:42,20.4785
2020/5/13 4:47,20.4785
2020/5/13 4:52,20.4877
2020/5/13 4:57,20.4877
2020/5/13 5:02,20.4877
2020/5/13 5:07,20.4877
2020/5/13 5:12,20.4877
2020/5/13 5:17,20.4877
2020/5/13 5:22,20.4785
2020/5/13 5:27,20.4877
2020/5/13 5:32,20.4877
2020/5/13 5:37,20.4877
2020/5/13 5:42,20.4877
2020/5/13 5:47,20.4877
2020/5/13 5:52,20.4785
2020/5/13 5:57,20.4877
2020/5/13 6:02,20.4877
2020/5/13 6:07,20.4969
2020/5/13 6:12,20.4785
2020/5/13 6:17,20.4785
2020/5/13 6:22,20.4785
2020/5/13 6:27,20.4877
2020/5/13 6:32,20.4877
2020/5/13 6:37,20.4877
2020/5/13 6:42,20.4785
2020/5/13 6:47,20.4785
2020/5/13 6:52,20.4877
2020/5/13 6:57,20.4785
2020/5/13 7:02,20.5798
2020/5/13 7:07,20.5798
2020/5/13 7:12,20.5798
2020/5/13 7:17,20.5706
2020/5/13 7:22,20.5798
2020/5/13 7:27,20.5706
2020/5/13 7:32,20.5706
2020/5/13 7:37,20.5706
2020/5/13 7:42,20.5706
2020/5/13 7:47,20.5706
2020/5/13 7:52,20.6719
2020/5/13 7:57,20.6811
2020/5/13 8:02,20.6811
2020/5/13 8:07,20.6719
2020/5/13 8:12,20.6719
2020/5/13 8:17,20.6719
2020/5/13 8:22,20.7733
2020/5/13 8:27,20.7825
2020/5/13 8:32,20.7733
2020/5/13 8:37,20.7733
2020/5/13 8:42,20.7733
2020/5/13 8:47,20.7733
2020/5/13 8:52,20.8562
2020/5/13 8:57,20.8562
2020/5/13 9:02,20.8562
2020/5/13 9:07,20.8562
2020/5/13 9:12,20.8562
2020/5/13 9:17,20.8562
2020/5/13 9:22,20.8562
2020/5/13 9:27,20.847
2020/5/13 9:32,20.8562
2020/5/13 9:37,20.847
2020/5/13 9:42,20.9575
2020/5/13 9:47,20.9575
2020/5/13 9:52,20.9575
2020/5/13 9:57,20.9575
2020/5/13 10:02,20.9483
2020/5/13 10:07,20.9575
2020/5/13 10:12,20.9483
2020/5/13 10:17,20.9483
2020/5/13 10:22,20.9391
2020/5/13 10:27,20.9391
2020/5/13 10:32,20.9483
2020/5/13 10:37,20.9391
2020/5/13 10:42,21.0496
2020/5/13 10:47,21.0496
2020/5/13 10:52,21.0404
2020/5/13 10:57,21.0404
2020/5/13 11:02,21.0404
2020/5/13 11:07,21.0404
2020/5/13 11:12,21.0496
2020/5/13 11:17,21.0496
2020/5/13 11:22,21.0404
2020/5/13 11:27,21.1417
2020/5/13 11:32,21.1417
2020/5/13 11:37,21.1417
2020/5/13 11:42,21.1417
2020/5/13 11:47,21.1417
2020/5/13 11:52,21.2431
2020/5/13 11:57,21.2339
2020/5/13 12:02,21.2339
2020/5/13 12:07,21.2339
2020/5/13 12:12,21.2246
2020/5/13 12:17,21.2246
2020/5/13 12:22,21.2246
2020/5/13 12:27,21.2246
2020/5/13 12:32,21.2246
2020/5/13 12:37,21.2154
2020/5/13 12:42,21.2246
2020/5/13 12:47,21.2154
2020/5/13 12:52,21.2246
2020/5/13 12:57,21.2154
2020/5/13 13:02,21.2246
2020/5/13 13:07,21.2154
2020/5/13 13:12,21.2154
2020/5/13 13:17,21.2246
2020/5/13 13:22,21.2246
2020/5/13 13:27,21.2154
2020/5/13 13:32,21.2246
2020/5/13 13:37,21.2154
2020/5/13 13:42,21.2246
2020/5/13 13:47,21.2154
2020/5/13 13:52,21.2154
2020/5/13 13:57,21.2246
2020/5/13 14:02,21.2154
2020/5/13 14:07,21.2246
2020/5/13 14:12,21.2154
2020/5/13 14:17,21.2154
2020/5/13 14:22,21.2154
2020/5/13 14:27,21.2154
2020/5/13 14:32,21.2154
2020/5/13 14:37,21.2154
2020/5/13 14:42,21.2062
2020/5/13 14:47,21.2246
2020/5/13 14:52,21.2154
2020/5/13 14:57,21.2154
2020/5/13 15:02,21.2154
2020/5/13 15:07,21.2154
2020/5/13 15:12,21.2154
2020/5/13 15:17,21.3168
2020/5/13 15:22,21.326
2020/5/13 15:27,21.3168
2020/5/13 15:32,21.3168
2020/5/13 15:37,21.2154
2020/5/13 15:42,21.2154
2020/5/13 15:47,21.2154
2020/5/13 15:52,21.2154
2020/5/13 15:57,21.3168
2020/5/13 16:02,21.3168
2020/5/13 16:07,21.3168
2020/5/13 16:12,21.2246
2020/5/13 16:17,21.2154
2020/5/13 16:22,21.2154
2020/5/13 16:27,21.2154
2020/5/13 16:32,21.2246
2020/5/13 16:37,21.2246
2020/5/13 16:42,21.2246
2020/5/13 16:47,21.2154
2020/5/13 16:52,21.2246
2020/5/13 16:57,21.2154
2020/5/13 17:02,21.2246
2020/5/13 17:07,21.2154
2020/5/13 17:12,21.2154
2020/5/13 17:17,21.2154
2020/5/13 17:22,21.2246
2020/5/13 17:27,21.2154
2020/5/13 17:32,21.2154
2020/5/13 17:37,21.1325
2020/5/13 17:42,21.1325
2020/5/13 17:47,21.1325
2020/5/13 17:52,21.1325
2020/5/13 17:57,21.1325
2020/5/13 18:02,21.1325
2020/5/13 18:07,21.1325
2020/5/13 18:12,21.1325
2020/5/13 18:17,21.1325
2020/5/13 18:22,21.1325
2020/5/13 18:27,21.1417
2020/5/13 18:32,21.1325
2020/5/13 18:37,21.1325
2020/5/13 18:42,21.1325
2020/5/13 18:47,21.1325
2020/5/13 18:52,21.1417
2020/5/13 18:57,21.1417
2020/5/13 19:02,21.1325
2020/5/13 19:07,21.1417
2020/5/13 19:12,21.022
2020/5/13 19:17,21.0312
2020/5/13 19:22,21.0312
2020/5/13 19:27,21.0312
2020/5/13 19:32,21.0312
2020/5/13 19:37,21.0312
2020/5/13 19:42,21.0312
2020/5/13 19:47,21.0312
2020/5/13 19:52,21.0312
2020/5/13 19:57,21.0312
2020/5/13 20:02,21.0404
2020/5/13 20:07,21.0312
2020/5/13 20:12,21.0404
2020/5/13 20:17,21.0404
2020/5/13 20:22,21.0404
2020/5/13 20:27,21.0404
2020/5/13 20:32,21.0404
2020/5/13 20:37,21.0404
2020/5/13 20:42,21.0312
2020/5/13 20:47,20.9299
2020/5/13 20:52,20.9299
2020/5/13 20:57,20.9299
2020/5/13 21:02,20.9391
2020/5/13 21:07,20.9299
2020/5/13 21:12,20.9299
2020/5/13 21:17,20.9299
2020/5/13 21:22,20.9299
2020/5/13 21:27,20.9299
2020/5/13 21:32,20.9299
2020/5/13 21:37,20.9299
2020/5/13 21:42,20.9299
2020/5/13 21:47,20.9299
2020/5/13 21:52,20.9299
2020/5/13 21:57,20.9299
2020/5/13 22:02,20.9391
