MCGS_Time,oxygen concentration: % vol
2020/8/3 0:04,20.6351
2020/8/3 0:09,20.6351
2020/8/3 0:14,20.6351
2020/8/3 0:19,20.6351
2020/8/3 0:24,20.6443
2020/8/3 0:29,20.6443
2020/8/3 0:34,20.6351
2020/8/3 0:39,20.6443
2020/8/3 0:44,20.6351
2020/8/3 0:49,20.6259
2020/8/3 0:54,20.6351
2020/8/3 0:59,20.6259
2020/8/3 1:04,20.6259
2020/8/3 1:09,20.6259
2020/8/3 1:14,20.6166
2020/8/3 1:19,20.6351
2020/8/3 1:24,20.6259
2020/8/3 1:29,20.6443
2020/8/3 1:34,20.6259
2020/8/3 1:39,20.6443
2020/8/3 1:44,20.6351
2020/8/3 1:49,20.6259
2020/8/3 1:54,20.6443
2020/8/3 1:59,20.6351
2020/8/3 2:04,20.6443
2020/8/3 2:09,20.6443
2020/8/3 2:14,20.6443
2020/8/3 2:19,20.6259
2020/8/3 2:24,20.6443
2020/8/3 2:29,20.6259
2020/8/3 2:34,20.6443
2020/8/3 2:39,20.6259
2020/8/3 2:44,20.6351
2020/8/3 2:49,20.6443
2020/8/3 2:54,20.6259
2020/8/3 2:59,20.6351
2020/8/3 3:04,20.6259
2020/8/3 3:09,20.6259
2020/8/3 3:14,20.6351
2020/8/3 3:19,20.6259
2020/8/3 3:24,20.6259
2020/8/3 3:29,20.6259
2020/8/3 3:34,20.6351
2020/8/3 3:39,20.6259
2020/8/3 3:44,20.6259
2020/8/3 3:49,20.6443
2020/8/3 3:54,20.6259
2020/8/3 3:59,20.6443
2020/8/3 4:04,20.6351
2020/8/3 4:09,20.6443
2020/8/3 4:14,20.6443
2020/8/3 4:19,20.6259
2020/8/3 4:24,20.6259
2020/8/3 4:29,20.6351
2020/8/3 4:34,20.6259
2020/8/3 4:39,20.6443
2020/8/3 4:44,20.6351
2020/8/3 4:49,20.6259
2020/8/3 4:54,20.6351
2020/8/3 4:59,20.6259
2020/8/3 5:04,20.6443
2020/8/3 5:09,20.6351
2020/8/3 5:14,20.6259
2020/8/3 5:19,20.6259
2020/8/3 5:24,20.6259
2020/8/3 5:29,20.6351
2020/8/3 5:34,20.6259
2020/8/3 5:39,20.6443
2020/8/3 5:44,20.6259
2020/8/3 5:49,20.6259
2020/8/3 5:54,20.6443
2020/8/3 5:59,20.6351
2020/8/3 6:04,20.6443
2020/8/3 6:09,20.6259
2020/8/3 6:14,20.6351
2020/8/3 6:19,20.6259
2020/8/3 6:24,20.6443
2020/8/3 6:29,20.6259
2020/8/3 6:34,20.6259
2020/8/3 6:39,20.6443
2020/8/3 6:44,20.6259
2020/8/3 6:49,20.6259
2020/8/3 6:54,20.6443
2020/8/3 6:59,20.6443
2020/8/3 7:04,20.7456
2020/8/3 7:09,20.7456
2020/8/3 7:14,20.7364
2020/8/3 7:19,20.7456
2020/8/3 7:24,20.7272
2020/8/3 7:29,20.7364
2020/8/3 7:34,20.7272
2020/8/3 7:39,20.7456
2020/8/3 7:44,20.7364
2020/8/3 7:49,20.7364
2020/8/3 7:54,20.7272
2020/8/3 7:59,20.7272
2020/8/3 8:04,20.7272
2020/8/3 8:09,20.7364
2020/8/3 8:14,20.7364
2020/8/3 8:19,20.7272
2020/8/3 8:24,20.7272
2020/8/3 8:29,20.7272
2020/8/3 8:34,20.7272
2020/8/3 8:39,20.7364
2020/8/3 8:44,20.8285
2020/8/3 8:49,20.8285
2020/8/3 8:54,20.8193
2020/8/3 8:59,20.8285
2020/8/3 9:04,20.8285
2020/8/3 9:09,20.8193
2020/8/3 9:14,20.8193
2020/8/3 9:19,20.9206
2020/8/3 9:24,20.8193
2020/8/3 9:29,20.9206
2020/8/3 9:34,20.9206
2020/8/3 9:39,20.9206
2020/8/3 9:44,20.9206
2020/8/3 9:49,20.9206
2020/8/3 9:54,20.9114
2020/8/3 9:59,20.9114
2020/8/3 10:04,20.9206
2020/8/3 10:09,20.9114
2020/8/3 10:14,20.9206
2020/8/3 10:19,20.9114
2020/8/3 10:24,20.9114
2020/8/3 10:29,20.9114
2020/8/3 10:34,20.9022
2020/8/3 10:39,20.9022
2020/8/3 10:44,20.9022
2020/8/3 10:49,20.9022
2020/8/3 10:54,20.9022
2020/8/3 10:59,21.0128
2020/8/3 11:04,20.9022
2020/8/3 11:09,21.0128
2020/8/3 11:14,21.0036
2020/8/3 11:19,21.0036
2020/8/3 11:24,21.0036
2020/8/3 11:29,21.0036
2020/8/3 11:34,21.0128
2020/8/3 11:39,21.0036
2020/8/3 11:44,21.0128
2020/8/3 11:49,21.1141
2020/8/3 11:54,21.1233
2020/8/3 11:59,21.1233
2020/8/3 12:04,21.1141
2020/8/3 12:09,21.1141
2020/8/3 12:14,21.1233
2020/8/3 12:19,21.1141
2020/8/3 12:24,21.1141
2020/8/3 12:29,21.197
2020/8/3 12:34,21.197
2020/8/3 12:39,21.197
2020/8/3 12:44,21.1878
2020/8/3 12:49,21.1878
2020/8/3 12:54,21.197
2020/8/3 12:59,21.197
2020/8/3 13:04,21.1878
2020/8/3 13:09,21.197
2020/8/3 13:14,21.197
2020/8/3 13:19,21.1878
2020/8/3 13:24,21.197
2020/8/3 13:29,21.197
2020/8/3 13:34,21.197
2020/8/3 13:39,21.197
2020/8/3 13:44,21.197
2020/8/3 13:49,21.1878
2020/8/3 13:54,21.197
2020/8/3 13:59,21.197
2020/8/3 14:04,21.2983
2020/8/3 14:09,21.2891
2020/8/3 14:14,21.2983
2020/8/3 14:19,21.2983
2020/8/3 14:24,21.2891
2020/8/3 14:29,21.2983
2020/8/3 14:34,21.2891
2020/8/3 14:39,21.2983
2020/8/3 14:44,21.2891
2020/8/3 14:49,21.2983
2020/8/3 14:54,21.2891
2020/8/3 14:59,21.2983
2020/8/3 15:04,21.2891
2020/8/3 15:09,21.2983
2020/8/3 15:14,21.2983
2020/8/3 15:19,21.2891
2020/8/3 15:24,21.2983
2020/8/3 15:29,21.2891
2020/8/3 15:34,21.2983
2020/8/3 15:39,21.2983
2020/8/3 15:44,21.2891
2020/8/3 15:49,21.2983
2020/8/3 15:54,21.2891
2020/8/3 15:59,21.2983
2020/8/3 16:04,21.2983
2020/8/3 16:09,21.2983
2020/8/3 16:14,21.2983
2020/8/3 16:19,21.2983
2020/8/3 16:24,21.2891
2020/8/3 16:29,21.2983
2020/8/3 16:34,21.2983
2020/8/3 16:39,21.2891
2020/8/3 16:44,21.2891
2020/8/3 16:49,21.2983
2020/8/3 16:54,21.2983
2020/8/3 16:59,21.2983
2020/8/3 17:04,21.2983
2020/8/3 17:09,21.197
2020/8/3 17:14,21.2891
2020/8/3 17:19,21.2983
2020/8/3 17:24,21.197
2020/8/3 17:29,21.1878
2020/8/3 17:34,21.197
2020/8/3 17:39,21.197
2020/8/3 17:44,21.1878
2020/8/3 17:49,21.197
2020/8/3 17:54,21.197
2020/8/3 17:59,21.197
2020/8/3 18:04,21.197
2020/8/3 18:09,21.197
2020/8/3 18:14,21.2062
2020/8/3 18:19,21.197
2020/8/3 18:24,21.1049
2020/8/3 18:29,21.1141
2020/8/3 18:34,21.1141
2020/8/3 18:39,21.1233
2020/8/3 18:44,21.1141
2020/8/3 18:49,21.1141
2020/8/3 18:54,21.1141
2020/8/3 18:59,21.1233
2020/8/3 19:04,21.1141
2020/8/3 19:09,21.1141
2020/8/3 19:14,21.1233
2020/8/3 19:19,21.1141
2020/8/3 19:24,21.1233
2020/8/3 19:29,21.0036
2020/8/3 19:34,21.0128
2020/8/3 19:39,21.0128
2020/8/3 19:44,21.022
2020/8/3 19:49,21.0128
2020/8/3 19:54,21.0128
2020/8/3 19:59,21.0128
2020/8/3 20:04,21.0128
2020/8/3 20:09,21.0128
2020/8/3 20:14,21.0128
2020/8/3 20:19,21.022
2020/8/3 20:24,20.9114
2020/8/3 20:29,20.9114
2020/8/3 20:34,20.9114
2020/8/3 20:39,20.9114
2020/8/3 20:44,20.9114
2020/8/3 20:49,20.9114
2020/8/3 20:54,20.9206
2020/8/3 20:59,20.9206
2020/8/3 21:04,20.9206
2020/8/3 21:09,20.9206
2020/8/3 21:14,20.9206
2020/8/3 21:19,20.9114
2020/8/3 21:24,20.9206
2020/8/3 21:29,20.9114
2020/8/3 21:34,20.9206
2020/8/3 21:39,20.9114
2020/8/3 21:44,20.9206
2020/8/3 21:49,20.9206
2020/8/3 21:54,20.9206
2020/8/3 21:59,20.9114
2020/8/3 22:04,20.9206
2020/8/3 22:09,20.9114
2020/8/3 22:14,20.9206
2020/8/3 22:19,20.9206
2020/8/3 22:24,20.9206
2020/8/3 22:29,20.9206
2020/8/3 22:34,20.9206
2020/8/3 22:39,20.9206
2020/8/3 22:44,20.9206
2020/8/3 22:49,20.9206
2020/8/3 22:54,20.8193
2020/8/3 22:59,20.8285
2020/8/3 23:04,20.8285
2020/8/3 23:09,20.8193
2020/8/3 23:14,20.8285
2020/8/3 23:19,20.9206
2020/8/3 23:24,20.8193
2020/8/3 23:29,20.8285
2020/8/3 23:34,20.8285
2020/8/3 23:39,20.8193
2020/8/3 23:44,20.8285
2020/8/3 23:49,20.8285
2020/8/3 23:54,20.8193
2020/8/3 23:59,20.8193
2020/8/4 0:04,20.8193
2020/8/4 0:09,20.8193
2020/8/4 0:14,20.8285
2020/8/4 0:19,20.8193
2020/8/4 0:24,20.8285
2020/8/4 0:29,20.8193
2020/8/4 0:34,20.8285
2020/8/4 0:39,20.8193
2020/8/4 0:44,20.8285
2020/8/4 0:49,20.8193
2020/8/4 0:54,20.8285
2020/8/4 0:59,20.8285
2020/8/4 1:04,20.8285
2020/8/4 1:09,20.8193
2020/8/4 1:14,20.8285
2020/8/4 1:19,20.8285
2020/8/4 1:24,20.8285
2020/8/4 1:29,20.8285
2020/8/4 1:34,20.8285
2020/8/4 1:39,20.8285
2020/8/4 1:44,20.8193
2020/8/4 1:49,20.7272
2020/8/4 1:54,20.7364
2020/8/4 1:59,20.7364
2020/8/4 2:04,20.7272
2020/8/4 2:09,20.7364
2020/8/4 2:14,20.7364
2020/8/4 2:19,20.7364
2020/8/4 2:24,20.7272
2020/8/4 2:29,20.7272
2020/8/4 2:34,20.7364
2020/8/4 2:39,20.7272
2020/8/4 2:44,20.7272
2020/8/4 2:49,20.7364
2020/8/4 2:54,20.7364
2020/8/4 2:59,20.7364
2020/8/4 3:04,20.7272
2020/8/4 3:09,20.7272
2020/8/4 3:14,20.7364
2020/8/4 3:19,20.7272
2020/8/4 3:24,20.7364
2020/8/4 3:29,20.7364
2020/8/4 3:34,20.7364
2020/8/4 3:39,20.7364
2020/8/4 3:44,20.7456
2020/8/4 3:49,20.7456
2020/8/4 3:54,20.7456
2020/8/4 3:59,20.7456
2020/8/4 4:04,20.7364
2020/8/4 4:09,20.7456
2020/8/4 4:14,20.7456
2020/8/4 4:19,20.7456
2020/8/4 4:24,20.7364
2020/8/4 4:29,20.7456
2020/8/4 4:34,20.7364
2020/8/4 4:39,20.7364
2020/8/4 4:44,20.7456
2020/8/4 4:49,20.7364
2020/8/4 4:54,20.7364
2020/8/4 4:59,20.7456
2020/8/4 5:04,20.7364
2020/8/4 5:09,20.7364
2020/8/4 5:14,20.7364
2020/8/4 5:19,20.7364
2020/8/4 5:24,20.7456
2020/8/4 5:29,20.7364
2020/8/4 5:34,20.7456
2020/8/4 5:39,20.7456
2020/8/4 5:44,20.7364
2020/8/4 5:49,20.7456
2020/8/4 5:54,20.7364
2020/8/4 5:59,20.7364
2020/8/4 6:04,20.7364
2020/8/4 6:09,20.7456
2020/8/4 6:14,20.7364
2020/8/4 6:19,20.7364
2020/8/4 6:24,20.7364
2020/8/4 6:29,20.7364
2020/8/4 6:34,20.7456
2020/8/4 6:39,20.7456
2020/8/4 6:44,20.7364
2020/8/4 6:49,20.7456
2020/8/4 6:54,20.7456
2020/8/4 6:59,20.7364
2020/8/4 7:04,20.7456
2020/8/4 7:09,20.7364
2020/8/4 7:14,20.7364
2020/8/4 7:19,20.7364
2020/8/4 7:24,20.7364
2020/8/4 7:29,20.7364
2020/8/4 7:34,20.8285
2020/8/4 7:39,20.7364
2020/8/4 7:44,20.8285
2020/8/4 7:49,20.8377
2020/8/4 7:54,20.8285
2020/8/4 7:59,20.8285
2020/8/4 8:04,20.8377
2020/8/4 8:09,20.8377
2020/8/4 8:14,20.8285
2020/8/4 8:19,20.8285
2020/8/4 8:24,20.8285
2020/8/4 8:29,20.8193
2020/8/4 8:34,20.8193
2020/8/4 8:39,20.8193
2020/8/4 8:44,20.8193
2020/8/4 8:49,20.9206
2020/8/4 8:54,20.9206
2020/8/4 8:59,20.9299
2020/8/4 9:04,20.9299
2020/8/4 9:09,20.9206
2020/8/4 9:14,20.9206
2020/8/4 9:19,21.022
2020/8/4 9:24,20.9206
2020/8/4 9:29,20.9206
2020/8/4 9:34,20.9114
2020/8/4 9:39,20.9114
2020/8/4 9:44,21.022
2020/8/4 9:49,20.9114
2020/8/4 9:54,21.022
2020/8/4 9:59,21.0128
2020/8/4 10:04,21.0128
2020/8/4 10:09,21.022
2020/8/4 10:14,21.0128
2020/8/4 10:19,21.022
2020/8/4 10:24,21.022
2020/8/4 10:29,21.0128
2020/8/4 10:34,21.0128
2020/8/4 10:39,21.0128
2020/8/4 10:44,21.0036
2020/8/4 10:49,21.0036
2020/8/4 10:54,21.0036
2020/8/4 10:59,21.0036
2020/8/4 11:04,21.0036
2020/8/4 11:09,21.1233
2020/8/4 11:14,21.1233
2020/8/4 11:19,21.1141
2020/8/4 11:24,21.1233
2020/8/4 11:29,21.1141
2020/8/4 11:34,21.1141
2020/8/4 11:39,21.1141
2020/8/4 11:44,21.1233
2020/8/4 11:49,21.1141
2020/8/4 11:54,21.1233
2020/8/4 11:59,21.1141
2020/8/4 12:04,21.1141
2020/8/4 12:09,21.1141
2020/8/4 12:14,21.197
2020/8/4 12:19,21.197
2020/8/4 12:24,21.197
2020/8/4 12:29,21.1878
2020/8/4 12:34,21.1878
2020/8/4 12:39,21.1878
2020/8/4 12:44,21.1878
2020/8/4 12:49,21.1878
2020/8/4 12:54,21.1878
2020/8/4 12:59,21.2983
2020/8/4 13:04,21.1786
2020/8/4 13:09,21.2983
2020/8/4 13:14,21.2891
2020/8/4 13:19,21.1786
2020/8/4 13:24,21.2891
2020/8/4 13:29,21.1786
2020/8/4 13:34,21.1878
2020/8/4 13:39,21.197
2020/8/4 13:44,21.1878
2020/8/4 13:49,21.2891
2020/8/4 13:54,21.1786
2020/8/4 13:59,21.2891
2020/8/4 14:04,21.2891
2020/8/4 14:09,21.2891
2020/8/4 14:14,21.2983
2020/8/4 14:19,21.2891
2020/8/4 14:24,21.2891
2020/8/4 14:29,21.2891
