MCGS_Time,oxygen concentration: % vol
2020/4/26 16:31,21.1786
2020/4/26 16:36,21.0773
2020/4/26 16:43,21.1786
2020/4/26 16:48,21.1694
2020/4/26 16:53,21.1786
2020/4/26 16:58,21.1694
2020/4/26 17:03,21.1694
2020/4/26 17:08,21.1694
2020/4/26 17:13,21.068
2020/4/26 17:18,21.068
2020/4/26 17:23,21.068
2020/4/26 17:28,21.068
2020/4/26 17:33,21.068
2020/4/26 17:38,21.0773
2020/4/26 17:43,21.068
2020/4/26 17:48,20.9667
2020/4/26 17:53,20.9667
2020/4/26 17:58,20.9667
2020/4/26 18:03,20.9575
2020/4/26 18:08,20.9575
2020/4/26 18:13,20.9667
2020/4/26 18:18,20.9667
2020/4/26 18:23,20.9667
2020/4/26 18:28,20.9667
2020/4/26 18:33,20.9575
2020/4/26 18:38,20.9667
2020/4/26 18:43,20.9667
2020/4/26 18:48,20.9575
2020/4/26 18:53,20.9667
2020/4/26 18:58,20.9667
2020/4/26 19:03,20.9667
2020/4/26 19:08,20.9759
2020/4/26 19:13,20.9667
2020/4/26 19:18,20.9759
2020/4/26 19:23,20.9759
2020/4/26 19:28,20.893
2020/4/26 19:33,20.8654
2020/4/26 19:38,20.8654
2020/4/26 19:43,20.8562
2020/4/26 19:48,20.8654
2020/4/26 19:53,20.8654
2020/4/26 19:58,20.8654
2020/4/26 20:03,20.8654
2020/4/26 20:08,20.8654
2020/4/26 20:13,20.8746
2020/4/26 20:18,20.8746
2020/4/26 20:23,20.8654
2020/4/26 20:28,20.8654
2020/4/26 20:33,20.8746
2020/4/26 20:38,20.7825
2020/4/26 20:43,20.7825
2020/4/26 20:48,20.7733
2020/4/26 20:53,20.7825
2020/4/26 20:58,20.7825
2020/4/26 21:03,20.7825
2020/4/26 21:08,20.7917
2020/4/26 21:13,20.7917
2020/4/26 21:18,20.7825
2020/4/26 21:23,20.6811
2020/4/26 21:28,20.6811
2020/4/26 21:33,20.6719
2020/4/26 21:38,20.6719
2020/4/26 21:43,20.6811
2020/4/26 21:48,20.6811
2020/4/26 21:53,20.6811
2020/4/26 21:58,20.6811
2020/4/26 22:03,20.6811
2020/4/26 22:08,20.6811
2020/4/26 22:13,20.6811
2020/4/26 22:18,20.6811
2020/4/26 22:23,20.6811
2020/4/26 22:28,20.6903
2020/4/26 22:33,20.6811
2020/4/26 22:38,20.6903
2020/4/26 22:43,20.6903
2020/4/26 22:48,20.6903
2020/4/26 22:53,20.6903
2020/4/26 22:58,20.6903
2020/4/26 23:03,20.6811
2020/4/26 23:08,20.589
2020/4/26 23:13,20.589
2020/4/26 23:18,20.5798
2020/4/26 23:23,20.5798
2020/4/26 23:28,20.5798
2020/4/26 23:33,20.589
2020/4/26 23:38,20.5798
2020/4/26 23:43,20.589
2020/4/26 23:48,20.589
2020/4/26 23:53,20.589
2020/4/26 23:58,20.5798
2020/4/27 0:03,20.589
2020/4/27 0:08,20.589
2020/4/27 0:13,20.589
2020/4/27 0:18,20.589
2020/4/27 0:23,20.589
2020/4/27 0:28,20.589
2020/4/27 0:33,20.589
2020/4/27 0:38,20.5982
2020/4/27 0:43,20.589
2020/4/27 0:48,20.5982
2020/4/27 0:53,20.4969
2020/4/27 0:58,20.5061
2020/4/27 1:03,20.4969
2020/4/27 1:08,20.4969
2020/4/27 1:13,20.5153
2020/4/27 1:18,20.5061
2020/4/27 1:23,20.5061
2020/4/27 1:28,20.5061
2020/4/27 1:33,20.4969
2020/4/27 1:38,20.5153
2020/4/27 1:43,20.5153
2020/4/27 1:48,20.5061
2020/4/27 1:53,20.5153
2020/4/27 1:58,20.4048
2020/4/27 2:03,20.4048
2020/4/27 2:08,20.4048
2020/4/27 2:13,20.4048
2020/4/27 2:18,20.4048
2020/4/27 2:23,20.4048
2020/4/27 2:28,20.4048
2020/4/27 2:33,20.4048
2020/4/27 2:38,20.4048
2020/4/27 2:43,20.4048
2020/4/27 2:48,20.4048
2020/4/27 2:53,20.4048
2020/4/27 2:58,20.414
2020/4/27 3:03,20.4048
2020/4/27 3:08,20.4048
2020/4/27 3:13,20.414
2020/4/27 3:18,20.414
2020/4/27 3:23,20.4048
2020/4/27 3:28,20.4048
2020/4/27 3:33,20.4048
2020/4/27 3:38,20.4048
2020/4/27 3:43,20.414
2020/4/27 3:48,20.4048
2020/4/27 3:53,20.4048
2020/4/27 3:58,20.414
2020/4/27 4:03,20.4232
2020/4/27 4:08,20.4048
2020/4/27 4:13,20.4048
2020/4/27 4:18,20.414
2020/4/27 4:23,20.414
2020/4/27 4:28,20.414
2020/4/27 4:33,20.3219
2020/4/27 4:38,20.414
2020/4/27 4:43,20.3219
2020/4/27 4:48,20.3126
2020/4/27 4:53,20.3126
2020/4/27 4:58,20.3034
2020/4/27 5:03,20.3126
2020/4/27 5:08,20.3219
2020/4/27 5:13,20.3126
2020/4/27 5:18,20.3126
2020/4/27 5:23,20.3219
2020/4/27 5:28,20.3034
2020/4/27 5:33,20.3126
2020/4/27 5:38,20.3219
2020/4/27 5:43,20.3126
2020/4/27 5:48,20.3126
2020/4/27 5:53,20.3219
2020/4/27 5:58,20.3219
2020/4/27 6:03,20.3219
2020/4/27 6:08,20.3219
2020/4/27 6:13,20.3219
2020/4/27 6:18,20.3126
2020/4/27 6:23,20.3126
2020/4/27 6:28,20.3219
2020/4/27 6:33,20.3126
2020/4/27 6:38,20.3126
